,listing_url,last_scraped,source,name,description,neighborhood_overview,picture_url,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,price,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,scrape_id,host_id,host_listings_count,host_total_listings_count,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1,https://www.airbnb.com/rooms/1205757,31/03/2023,city scrape,Habitación doble + baño y terraza,"<b>The space</b><br />Habitación confortable en loft de finca en el centro de Vidreres, a 10 min coche de la playa y del aeropuerto de Girona. Acceso privado a las estancias, y posibilidad de parking. Wifi Gratis en segunda planta.<br /><br />Confortable room, bathroom and terrace in loft located in the center of the town of Vidreres, wich is 10minutes drive to the beach and Girona airport. Private access to lodging and possibility of parking. Free Wifi.<br /><br />Chambre confortable, toilette et terrace dans un loft qui se trouve au centre de Vidreres.<br />A 10 minute de la plage et de l'aeroport de Girona. Access privé et possibilité du parking. Wifi gratuit.<br /><br />Stanza confotable con bagno i terrazza en loft in centro de Vidreres, a 10 minuti de la spiaggia i aeroporto de Girona. Accesso privato i possibilita de parking. Wifi gratuito.<br /><br /><b>Guest access</b><br />Baño con ducha en la 2a planta y acceso a cocina.",Bonitas playas a 15 minutos en coche. Piscina municipal a 10 minutos andando y restaurantes con menús económicos.<br />Autobús con línea directa a Lloret de Mar y a Girona.,https://a0.muscache.com/pictures/02e0a61e-078e-4d72-8fbd-6ba71378b361.jpg,https://www.airbnb.com/users/show/6586355,Montse,26/05/2013,"Vidreres, Spain","Adoro viajar, ver mundo y aprender de ello.",within a day,100%,42%,f,https://a0.muscache.com/im/pictures/user/e791743b-6345-4202-80fa-645a2e762f57.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e791743b-6345-4202-80fa-645a2e762f57.jpg?aki_policy=profile_x_medium,sin registro,"['email', 'phone']",t,t,"Vidreres, Catalonia, Spain",Vidreres,Private room in loft,Private room,1.5,"[""Free parking on premises"", ""Refrigerator"", ""Outdoor shower"", ""Microwave"", ""Bidet"", ""Private entrance"", ""Free street parking"", ""Dishes and silverware"", ""Bed linens"", ""Toaster"", ""Cooking basics"", ""TV"", ""Shared patio or balcony"", ""Portable fans"", ""Drying rack for clothing"", ""Hot water"", ""Lock on bedroom door"", ""Oven"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Freezer"", ""Wine glasses"", ""Extra pillows and blankets"", ""Hot water kettle"", ""Coffee maker"", ""Essentials"", ""Wifi""]",$47.00,t,31/03/2023,01/08/2013,26/06/2022,sin registro,f,1205757,20230300000000.0,6586355.0,1.0,1.0,,41.79304,2.77412,2.0,,1.0,1.0,2.0,30,2.0,2.0,30,30,2.0,30.0,,9,39,69,282,60.0,2.0,0.0,4.8,4.76,4.85,4.85,4.91,4.69,4.8,1.0,0.0,0.0,0.0,0.51
7,https://www.airbnb.com/rooms/1215790,01/04/2023,city scrape,"100m FROM THE BEACH, with TERRACE","Big apartment with terrace (7 people), next to the sea and beach (2nd line, in López y Puigcerver Street at Avió Street).  Area with restaurants and shops, in the Palamós center, a nice town in the middle of Costa Brava. Bus station is 5 minutes walking from the apartment.<br /><br /><b>The space</b><br />ONE MINUTE walking from the beach! (in Lopez i Puigcerver street)<br /><br />It is on the first floor. There are four neighbors, two in each floor. Is a quite building! <br /><br />It has three double bedrooms: one with 2 individual beds; another bedroom with a bunk (3 beds) and other double bedroom with a queen bed and bathroom ensuite. <br />In total, it has two bathrooms.<br />It’s for 7 people.<br />The apartment has got a big terrace, where you can eat or rest all the day under the sun. Or under the big sunshade... It's up to you!<br />The kitchen is full equipped (washing machine, fridge, microwave, oven).<br /><br />Our apartment is in Palamós, in the middle of Costa Brava, 200",sin registro,https://a0.muscache.com/pictures/ea54a005-62f2-4976-913a-bfb236339dd6.jpg,https://www.airbnb.com/users/show/3149645,Cristina,03/08/2012,"Barcelona, Spain","We're photographers. We love travelling, music and meet people! We'll be very happy to welcome you. Palamós is the best!",sin registro,sin registro,sin registro,f,https://a0.muscache.com/im/users/3149645/profile_pic/1362504777/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/3149645/profile_pic/1362504777/original.jpg?aki_policy=profile_x_medium,sin registro,"['email', 'phone']",t,f,sin registro,Palamós,Entire rental unit,Entire home/apt,2.0,"[""Hair dryer"", ""Kitchen"", ""Iron"", ""Washer"", ""Free parking on premises"", ""Hangers"", ""Essentials"", ""Shampoo"", ""TV""]",$60.00,t,01/04/2023,01/07/2013,18/02/2018,HUTG-017955,f,1215790,20230300000000.0,3149645.0,1.0,1.0,,41.84984,3.1265,7.0,,3.0,5.0,7.0,1125,7.0,7.0,1125,1125,7.0,1125.0,,0,28,28,56,10.0,0.0,0.0,4.11,4.56,4.78,4.89,5.0,4.56,4.11,1.0,1.0,0.0,0.0,0.08
9,https://www.airbnb.com/rooms/1222762,31/03/2023,city scrape,house in a quiet village,"Enjoy this spacious house in a quiet village only 10 minutes drive from Figueres and 20 minutes drive from the Costa Brava beaches<br /><br /><b>The space</b><br />The house is on a first floor. It comprises a big kitchen with dinning space, a dinning room, a living room, 4 bedrooms (one with a double bed), two bathrooms, and a little terrace. The kitchen overlooks the main square of the village with its church. There is normally plenty of parking spaces in the streets nearby the house. There is a bar and a shop next door where you can buy a bit of everything, from bread to a newspaper.<br /><br />This house is situated in the very centre of a quiet village near Figueres, the Costa Brava beaches and the Pyrenees. Also close to Figueres, Girona and Barcelona, where you can enjoy day trips.<br />Ideal for families, artists, wirters... Quiet and inspirational.<br /> <br />Ordis is indeed ideal as a base for city visits, beaches and other attractions!<br />Places of interest<br />1. Figuer",sin registro,https://a0.muscache.com/pictures/18516841/e9fe054f_original.jpg,https://www.airbnb.com/users/show/6404885,Maria,15/05/2013,"Ordis, Spain","He viscut tota la meva vida en aquesta zona . No us podeu imaginar com n'és de bonic l'Empordà. Veniu i comproveu-ho!!!

Hi everybody! I have lived all my life in this area. You cannot imagine how beautiful the Emporda region is! Come and find out!",sin registro,sin registro,57%,f,https://a0.muscache.com/im/users/6404885/profile_pic/1370012860/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6404885/profile_pic/1370012860/original.jpg?aki_policy=profile_x_medium,sin registro,"['email', 'phone']",t,f,sin registro,Ordis,Entire home,Entire home/apt,2.0,"[""Heating"", ""Kitchen"", ""Air conditioning"", ""Washer""]",$65.00,t,31/03/2023,19/08/2013,14/09/2022,HUTG-012585,f,1222762,20230300000000.0,6404885.0,1.0,1.0,,42.21904,2.90744,5.0,,3.0,4.0,2.0,30,2.0,2.0,30,30,2.0,30.0,,28,58,88,363,8.0,4.0,0.0,4.57,4.75,4.38,4.88,5.0,4.63,4.63,1.0,1.0,0.0,0.0,0.07
11,https://www.airbnb.com/rooms/48764,31/03/2023,city scrape,18th C Stone House near Costa Brava,"Casa Fluvia is a charming stone village house in a Catalan village on the Costa Brava just 5 km from the sea. A perfect base close to the beach to enjoy culture, cuisine, history, nature, and sports . Spacious house suitable for up to 8 people. <br /><br />If your stay is less than 1 week, please request a price.  It is difficult to cover all eventualities and lengths of stay with the automatic system. In July and August bookings run from Saturday to Saturday-<br /><br />Tourist Registration Ref: HUTG  000207<br /><br /><b>The space</b><br />CASA FLUVIÀ IS A 18TH CENTURY STONE VILLAGE HOUSE WITH 3 DOUBLE BEDROOMS AND 1 TWIN BEDROOM. <br /><br />- rooftop terrace and solarium <br />- first floor living area 30s Catalan style<br />- ground floor living area typical of 18th century stone farmhouse<br /><br />The house is within 5 km of some of the best Costa Brava beaches, set in a quiet Mediterranean village in the Empordà with views of the Pyrenees, surrounding fields and neighbours wor","Torroella de Fluviá is a small peaceful rural village located a short drive from the beach (about 4 km). The immensely long beach of Sant Pere is famous for its beauty and (in designated areas) as a wind surfing, surfing, and kite surfing venue. <br /><br />Sant Marti de Empuries offers a series of more protected coves adjacent to the Roman ruins of Empuries and the picturesque hamlet of Sant Marti.<br /><br />Our house is a minute's walk from a great local shop. Fresh bread and newspapers in the morning, good local produce (including organic products) and most essential items. A village bar/restaurant in the town square offers great lunch options and small plates at all times. Or you can sit in the sun while the kids play safely.<br /><br />The neighbouring village of Sant Pere Pescador offers a good range of shops including a largish supermarket. There are also restaurants for every pocket and taste in Sant Pere. See our guide book for some favourites.<br /> <br />Roads through the f",https://a0.muscache.com/pictures/19824290/9c7a51f4_original.jpg,https://www.airbnb.com/users/show/220145,Dick And Ann,01/09/2010,"Barcelona, Spain","We have both been living in Barcelona for over 30 years and we met here in our adopted home. Girona and the Empordà are part of the attraction for us and we were very happy to be able to buy our beautiful village house in 2003. We are keen cyclists and get in some Touring every year in Ireland, France, and Spain. Our other passions are wine and food and having a place near the French border has allowed us to get to know the wonders of the wines of the south of France (Languedoc Rousillon). We like to travel simply so Airbnb is a perfect solution and we have been hosting on Airbnb and elsewhere for over 10 years with great results, meeting interesting people for all over the world.  ",within a few hours,100%,80%,f,https://a0.muscache.com/im/users/220145/profile_pic/1366904433/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/220145/profile_pic/1366904433/original.jpg?aki_policy=profile_x_medium,sin registro,"['email', 'phone']",t,t,"Torroella de Fluvià, Catalonia, Spain",Torroella de Fluvià,Entire home,Entire home/apt,2.0,"[""Refrigerator"", ""Long term stays allowed"", ""Shampoo"", ""Microwave"", ""Host greets you"", ""Body soap"", ""First aid kit"", ""Private entrance"", ""Free street parking"", ""Luggage dropoff allowed"", ""Hangers"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Dishes and silverware"", ""Bed linens"", ""Heating"", ""Shower gel"", ""Stove"", ""Cooking basics"", ""Smoke alarm"", ""Toaster"", ""TV"", ""Sound system with aux"", ""Outdoor furniture"", ""Private patio or balcony"", ""Portable fans"", ""Drying rack for clothing"", ""Cleaning products"", ""Hot water"", ""Free washer \u2013 In unit"", ""Oven"", ""Crib"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Freezer"", ""Dishwasher"", ""Wine glasses"", ""Extra pillows and blankets"", ""Dining table"", ""Outdoor dining area"", ""Hot water kettle"", ""Coffee maker"", ""Essentials"", ""Wifi"", ""Fire extinguisher""]",$120.00,t,31/03/2023,04/06/2011,13/08/2022,HUTG-000207,f,48764,20230300000000.0,220145.0,1.0,2.0,,42.17605,3.03974,8.0,,4.0,5.0,7.0,120,7.0,7.0,90,120,7.0,110.5,,0,0,1,28,34.0,3.0,0.0,4.84,4.88,4.88,4.97,4.97,4.7,4.82,1.0,1.0,0.0,0.0,0.24
14,https://www.airbnb.com/rooms/1228453,01/04/2023,city scrape,"ALMADRAVASOL·COM - Terraced house, A/C & wifi","ALMADRAVASOL·COM<br />Outstanding sea view terraced house with air conditionning and wifi<br /><br /><b>The space</b><br />ALMADRAVASOL·COM<br />- First floor: Living room, kitchen, 5m2 rear garden, lavatory with shower (access from rear garden), and 15m2 front terrace with a marvelous views to a sandy beach.<br />- Second floor: 1 bedroom with a bunch bed + sofa bed & 5m2 sea view terrace, 1 room with one big bed & 4m2 terrace looking to the rear garden, 1 complete bathroom.<br />- Air conditioning in all rooms<br />- Free wifi<br /><br /><b>Other things to note</b><br />SURROUNDINGS:<br />Roses town (5km from the house): <br />- Animated touristic town with a attractive pedestrian center <br />- plenty of restaurants and small fancy shops.<br />- Touristic boat trips and renting.<br />- Nautic Sports, specially for windsurfing and sailing.<br /><br />Cadaques (20 km from the house): <br />- Famous picturesque fishing village.<br />- Painter Dali's hometown (Portlligat)<br />- Cultura","RESIDENTIAL AREA:<br />- The house is located in a select residential area around a sandy beach<br />- 5 km away from the town of Roses<br />- South-east orientation: sunny terrace during all the day!<br />- Located at the border of the Natural Park of Cap de Creus.<br />- There is no car road in front of this beach, so it is specially quiet. The beach parking lot is 100m from the shore. You can also reach the beach by walking from the house (10 min. going down, and 20 min. when returning back).<br />- Safe area and quiet roads where children can play safely.<br />- Charming neighbors, most of them coming from France.",https://a0.muscache.com/pictures/343ff5d5-a2bd-423c-838d-a21675733425.jpg,https://www.airbnb.com/users/show/6623729,Alex,28/05/2013,"Barcelona, Spain",-,within an hour,100%,91%,f,https://a0.muscache.com/im/pictures/user/47be81a8-86d4-41c7-bf09-c126320f5c14.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/47be81a8-86d4-41c7-bf09-c126320f5c14.jpg?aki_policy=profile_x_medium,sin registro,"['email', 'phone']",t,t,"Roses, Catalonia, Spain",Roses,Entire townhouse,Entire home/apt,2.0,"[""Beach essentials"", ""Board games"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Bosch induction stove"", ""Pack \u2019n play/Travel crib"", ""Central air conditioning"", ""Refrigerator"", ""Long term stays allowed"", ""Beach view"", ""Shampoo"", ""Outdoor shower"", ""Outlet covers"", ""Microwave"", ""Baking sheet"", ""Wine glasses"", ""Body soap"", ""Bidet"", ""First aid kit"", ""Private entrance"", ""Mountain view"", ""Free street parking"", ""Luggage dropoff allowed"", ""Hangers"", ""Children\u2019s books and toys"", ""Central heating"", ""Coffee maker: Nespresso"", ""Blender"", ""Room-darkening shades"", ""JBL sound system with Bluetooth and aux"", ""Bed linens"", ""Sea view"", ""Bay view"", ""Shower gel"", ""Cooking basics"", ""Smoke alarm"", ""Dishes and silverware"", ""Toaster"", ""Beach access \u2013 Beachfront"", ""Private backyard \u2013 Fully fenced"", ""Outdoor furniture"", ""Cleaning available during stay"", ""Private patio or balcony"", ""Crib - available upon request"", ""Indoor fireplace: wood-burning"", ""Bathtub"", ""Portable fans"", ""High chair"", ""Coffee"", ""Drying rack for clothing"", ""Pocket wifi"", ""Cleaning products"", ""Books and reading material"", ""Ocean view"", ""Hot water"", ""Free washer \u2013 In unit"", ""Oven"", ""Lockbox"", ""Hair dryer"", ""Dedicated workspace"", ""Conditioner"", ""Iron"", ""Ethernet connection"", ""Kitchen"", ""Dryer"", ""Extra pillows and blankets"", ""Freezer"", ""Dishwasher"", ""Barbecue utensils"", ""Dining table"", ""Hot water kettle"", ""Outdoor dining area"", ""BBQ grill"", ""Self check-in"", ""Clothing storage: closet"", ""Essentials"", ""48\"" HDTV with Apple TV, Netflix"", ""Wifi"", ""Waterfront"", ""Fire extinguisher""]",$114.00,t,01/04/2023,12/05/2018,01/01/2023,HUTG-031144,t,1228453,20230300000000.0,6623729.0,1.0,1.0,,42.24287,3.20562,5.0,,2.0,4.0,4.0,1125,4.0,5.0,1125,1125,6.3,1125.0,,24,50,64,213,28.0,6.0,0.0,4.96,4.89,4.79,5.0,4.96,4.93,4.71,1.0,1.0,0.0,0.0,0.47
15,https://www.airbnb.com/rooms/93343,01/04/2023,city scrape,Alquiler de casa en La Costa Brava cerca de playa,"Siguiendo con nuestra linea de alojamientos con encanto y calidad ofrecemos en alquiler una estupenda casa en la Costa Brava, ubicada en el complejo exclusivo Pinamar 5 en L’ Escala.<br />La casa está completamente equipada, situada en una zona céntrica, ofrece todas las comodidades y un ambiente magnífico para hacer que tu estancia sea una experiencia única e inolvidable…<br /><br /><b>The space</b><br />Casa unifamiliar de 85 m2, distribuida en  2 plantas  que consta de:3 habitaciones, equipadas, (1 habitación  con balcón)2 baños con duchasalóncomedor/barra americanaterrazajardín privado con vistas a piscinajardín comunitariopiscina comunitariaparkingLa capacidad de la casa es de 6 a 8 personasPlazas: contamos con 4 camas individuales y 1 cama de matrimonioLa casa se encuentra equipada con:cocina vitrocerámica/hornomicroondaslavavajillaslavadoraneveracalefacción centralTv (en salón)Tv (en habitación)equipo de músicaDvdmuebles de patioagua calientebarbacoautensilios de cocinaNota: ser",Localizada a:<br />Playa : 700 m<br />Supermercado: 500 m<br />Restaurantes: 500 m<br />centro: 900 m<br />Aeropuerto: 54 km<br />Ciudades cercanas<br />- Girona: 45 Km<br />- Figueras: 29 Km<br />- La Bisbal: 25 Km<br />- Roses: 28 Km<br />- L’Estartit: 15 Km,https://a0.muscache.com/pictures/6656368/7038d2cd_original.jpg,https://www.airbnb.com/users/show/477826,Francisco,01/04/2011,"Barcelona, Spain","Naturcasas  te ofrece no solo las comodidades de un alojamiento moderno, sino el acceso a un medio natural donde puede practicar actividades lúdicas, desde senderismo, ciclismo hasta el simple paseo relajante por el bosque o  si lo que buscas es salir de la rutina y escaparte a un ambiente unico y diferente, éste es tu lugar! . La belleza de su entorno y la tranquilidad que en él se respira son una invitación al descanso y el sosiego…",a few days or more,40%,12%,f,https://a0.muscache.com/im/pictures/user/0f064bea-c69c-4cef-84e1-9cd9af848dfa.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/0f064bea-c69c-4cef-84e1-9cd9af848dfa.jpg?aki_policy=profile_x_medium,sin registro,"['email', 'phone']",t,t,"L'Escala, Catalonia, Spain",L'Escala,Entire home,Entire home/apt,2.0,"[""Air conditioning"", ""Free parking on premises"", ""Refrigerator"", ""Outdoor shower"", ""Shampoo"", ""Microwave"", ""Body soap"", ""Bidet"", ""Free street parking"", ""Blender"", ""Dishes and silverware"", ""Bed linens"", ""Heating"", ""Shower gel"", ""Toaster"", ""Cooking basics"", ""Backyard"", ""TV"", ""Washer"", ""Bathtub"", ""Drying rack for clothing"", ""Pocket wifi"", ""Hot water"", ""Sun loungers"", ""Oven"", ""Pool"", ""Kitchen"", ""Iron"", ""Freezer"", ""Dishwasher"", ""Extra pillows and blankets"", ""BBQ grill"", ""Coffee maker"", ""Patio or balcony"", ""Smoking allowed"", ""Essentials"", ""Wifi""]",$173.00,t,01/04/2023,sin registro,sin registro,HUTG-001447,f,93343,20230300000000.0,477826.0,4.0,6.0,,42.10405,3.14936,7.0,,3.0,5.0,2.0,365,2.0,2.0,365,365,2.0,365.0,,26,56,84,84,0.0,0.0,0.0,4.6,4.7,4.6,4.8,4.8,4.7,4.5,3.0,3.0,0.0,0.0,0.5
18,https://www.airbnb.com/rooms/101580,01/04/2023,city scrape,"Villa ZEN costa brava ,700m port,beach & restauran","Luxury ""Villa ZEN"", big pool and SPA,  800m beach (8min walk) in Cala Canyelles ...nice beach with sports harbour (2km from Lloret de Mar, and 6km from Tossa de Mar) 67km to Barcelona.<br />This villa is divided in 4 independent spaces. Both on main floor are joined in a very big space but can be separated by a double door. <br />The other 2 are completely independent.<br />1000m2 plot with gardens, big swimming-pool 13x6,5m, gimnastic, sauna and jacuzzi.<br />IMPORTANT AGREE WITH THE RULES OF THE HOUSE<br /><br /><b>The space</b><br />house. It is situated in, ""Cala Canyelles"" a private urbanization between Lloret de Mar and Tossa de Mar. The house is 700m to the Canyelles beach, 2km to Lloret de Mar and 6km from Tossa de Mar. There are 4 apartments (completely independent) sharing the swimming pool, and spa. (also the washing machine and dry-machine).<br />Every Apartment has a double master bedroom and a saloon where there is a double single beds that are the sofa-beds. The bed shee","Cala Canyelles is the only beach where there is a sports harbour on this zone. You can practice many aquatic sports, And there is also the international tennis club where you can play tennis, padel-tennis, dive, rent a boat, kayak, etc<br /> On Lloret de Mar town you can go to the local pool (olympic size 50x25m) for only 7€ day.",https://a0.muscache.com/pictures/110320862/2b1d5598_original.jpg,https://www.airbnb.com/users/show/532063,Xavier,24/04/2011,"Lloret de Mar, Spain","Me gusta aprender y ser mejor cada día.
 Y doy gracias a la vida por mi familia, mis amigos y por haber nacido y vivir en el paraiso....por supuesto por gozar de buena salud.
  Estoy en un momento en el que tengo ganas de ayudar a otras personas y estoy conociendo mucha gente con el mismo objetivo...MOVEREMOS ESTA ENERGIA PARA CONTRIBUIR CON EL UNIVERSO  ;-)",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/bd971326-ebd9-4f2d-ad2c-eb2feacf4a8b.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/bd971326-ebd9-4f2d-ad2c-eb2feacf4a8b.jpg?aki_policy=profile_x_medium,sin registro,"['email', 'phone']",t,t,"Lloret de Mar, Catalunya, Spain",Lloret de Mar,Entire villa,Entire home/apt,4.0,"[""Air conditioning"", ""Carbon monoxide alarm"", ""Free parking on premises"", ""Refrigerator"", ""Long term stays allowed"", ""Shampoo"", ""Microwave"", ""Host greets you"", ""Garden view"", ""Mountain view"", ""Free street parking"", ""Hangers"", ""Stove"", ""Room-darkening shades"", ""Dishes and silverware"", ""Bed linens"", ""Heating"", ""Gym"", ""Cooking basics"", ""Smoke alarm"", ""Backyard"", ""Washer"", ""Bathtub"", ""Private hot tub"", ""Pool view"", ""Hot water"", ""Indoor fireplace"", ""Oven"", ""Crib"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Pool"", ""Dishwasher"", ""Dryer"", ""BBQ grill"", ""Coffee maker"", ""Patio or balcony"", ""Smoking allowed"", ""Essentials"", ""TV with standard cable"", ""Wifi""]",$850.00,t,01/04/2023,28/05/2017,31/07/2022,HUTG-015230,f,101580,20230300000000.0,532063.0,1.0,1.0,,41.70656,2.89015,5.3,,4.0,3.8,5.0,30,2.0,5.0,31,1125,3.9,428.4,,24,50,74,196,22.0,1.0,0.0,4.82,4.82,4.73,5.0,4.95,4.64,4.73,1.0,1.0,0.0,0.0,0.31
21,https://www.airbnb.com/rooms/106704,01/04/2023,city scrape,Casa rural cerca de la playa,"<b>The space</b><br />The Loreto is a renovated old house with 4 bedrooms and 4 bathrooms. ( possibility add one more room ). Kitchen with large fireplace, dishwasher, washer and dryer. Private terrace and community pool.<br />It is located in a quiet fields and forest, 10 minutes drive from the beaches of the Costa Brava. 20 minutes from Girona and 20 minutes from Girona-Costa Brava. A 1 hour drive from Barcelona. Perfect for resting, walking and cycling.<br /><br /><b>License number</b><br />PG-002599",sin registro,https://a0.muscache.com/pictures/c6e996d0-e3dd-4752-b64a-c3b7620520df.jpg,https://www.airbnb.com/users/show/553059,Laura,03/05/2011,"Llagostera, Spain","KEEP CALM AND BE MY HOST
",within a few hours,96%,65%,t,https://a0.muscache.com/im/users/553059/profile_pic/1328123793/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/553059/profile_pic/1328123793/original.jpg?aki_policy=profile_x_medium,sin registro,"['email', 'phone', 'work_email']",t,t,sin registro,Llagostera,Farm stay,Entire home/apt,4.5,"[""Dedicated workspace"", ""Kitchen"", ""Self check-in"", ""Shared pool"", ""Washer"", ""Dryer"", ""Free parking on premises"", ""Building staff"", ""Coffee maker"", ""Patio or balcony"", ""Heating"", ""Refrigerator"", ""Cooking basics"", ""Essentials"", ""TV with standard cable"", ""Indoor fireplace"", ""Wifi"", ""Crib""]",$231.00,t,01/04/2023,19/07/2011,31/12/2022,PG-002599,f,106704,20230300000000.0,553059.0,5.0,10.0,,41.83631,2.937,5.3,,4.0,3.8,2.0,365,2.0,7.0,365,365,2.8,365.0,,23,49,69,314,25.0,6.0,0.0,4.56,4.52,4.6,4.8,4.8,4.4,4.36,5.0,5.0,0.0,0.0,0.18
22,https://www.airbnb.com/rooms/1234785,01/04/2023,city scrape,"Begur, house w/garden & pool, view to sea & castle","200sqm house with garage, private garden and shared pool.<br />5 mn walking from Begur centre and some 3 kms from the various beaches and calas. Gorgeous views to the Medes islands and Castle from everywhere in the house. At the entrance level, a very nice suite with its private bathroom, and 2 large doublerooms with 2nd bathroom with same views. At the garden level, large livingroom with bar and its 28sqm porch. Opened kitchen with cellar. Guests toilets.<br /><br /><b>The space</b><br />Our house is perfect for relaxing and enjoying Begur Cape, its landscapes and varied activities (beaches, walks, cultural patrimony, nautic sports, golf...). Views over the sea, the Medes islands, as well as over the Begur village and its Castle  are beautiful , and invite to relaxation while keeping you connected to these exceptionnal surroundings.<br /><br /><b>Guest access</b><br />We rent the entire house, except a closed zone at the ground floor not included in the above description.<br />The swi","Close to Begur you'll be free to choose between the long Pals sand beach and the many beaches and calas of the Begur Cape (Sa Riera, SaTuna, Fornells, Aiguablava, ...) which are amongst the most beautiful of the Costa Brava. We recommend as well to explore the pathways that link them.<br />Diving (various marine reserves), nautic sports, tennis and various golf courses (one PGA) are available close by.<br />Gastronomy quality of the area is well known, and you'll find a large variety of restaurants in Begur and its surroundings.",https://a0.muscache.com/pictures/111fefa4-3f14-4997-b7b9-1bed57d4c049.jpg,https://www.airbnb.com/users/show/6732502,Emmanuelle,04/06/2013,"Catalonia, Spain","Somos una pareja francesa de 55 años afincada en España. Nos gusta la naturaleza, los artes y la buena comida. Practicamos regularmente senderismo por el cabo de Begur. ¡Bienvenidos a nuestra casa que hemos decidido abrir este año!",sin registro,sin registro,100%,f,https://a0.muscache.com/im/users/6732502/profile_pic/1370415372/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/6732502/profile_pic/1370415372/original.jpg?aki_policy=profile_x_medium,sin registro,"['email', 'phone']",t,t,"Begur, Catalonia, Spain",Begur,Entire home,Entire home/apt,2.5,"[""Shared pool"", ""Free parking on premises"", ""Refrigerator"", ""Microwave"", ""Host greets you"", ""Private entrance"", ""Free street parking"", ""Hangers"", ""Room-darkening shades"", ""Dishes and silverware"", ""Sea view"", ""Bay view"", ""Bed linens"", ""Heating"", ""Cooking basics"", ""Backyard"", ""Washer"", ""Bathtub"", ""Hot water"", ""City skyline view"", ""Indoor fireplace"", ""Oven"", ""Crib"", ""Hair dryer"", ""Kitchen"", ""Iron"", ""Dishwasher"", ""Dryer"", ""Extra pillows and blankets"", ""BBQ grill"", ""Coffee maker"", ""Essentials"", ""Game console"", ""TV with standard cable"", ""Wifi""]",$335.00,t,01/04/2023,30/08/2021,25/08/2022,HUTG-026895,f,1234785,20230300000000.0,6732502.0,2.0,2.0,,41.95188,3.20297,6.0,,3.0,4.0,6.0,28,6.0,6.0,28,28,6.0,28.0,,0,0,0,10,2.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,0.0,0.0,0.1
